Timestamp,Arbitration_ID,DLC,Data,Class
1597707827.230146,140,8,8C 7E 00 6E 20 00 08 0C,Normal
1597707827.230316,164,4,00 08 1E C0,Normal
1597707827.230553,251,8,1D 04 EB E8 00 16 18 7E,Normal
1597707827.230756,2B0,6,64 00 00 07 EB 7F,Normal
1597707827.230989,386,8,6A 01 6C 81 67 01 69 C1,Normal
1597707827.231201,366,7,21 0C 11 21 21 0B 01,Normal
1597707827.231449,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.231708,367,8,00 00 00 00 05 00 E3 12,Normal
1597707827.231929,368,8,00 0B 76 00 02 02 11 44,Normal
1597707827.2321,436,4,00 00 00 04,Normal
1597707827.234119,260,8,06 21 03 30 FF D0 61 78,Normal
1597707827.23469,38D,8,00 00 49 00 D8 7F FE 6D,Normal
1597707827.234922,329,8,0F C5 7E 8C 31 2D 01 10,Normal
1597707827.235157,420,8,E0 1E 00 C8 FC 4F 6A 00,Normal
1597707827.235399,153,8,20 80 10 FF 00 FF D0 7E,Normal
1597707827.235635,220,8,11 64 7A 00 00 3D 10 15,Normal
1597707827.235878,340,8,00 00 00 24 56 01 75 30,Normal
1597707827.236114,421,8,FE 07 00 FF E3 7F 00 CB,Normal
1597707827.23636,389,8,00 00 00 20 00 00 3B 00,Normal
1597707827.236604,47F,8,00 F5 FF FA 00 78 00 6E,Normal
1597707827.236776,485,4,02 00 00 00,Normal
1597707827.237023,492,8,40 FE 0F 00 00 00 00 00,Normal
1597707827.239915,130,8,80 80 A0 80 00 00 09 29,Normal
1597707827.240155,140,8,C0 7E 00 6E 20 00 09 74,Normal
1597707827.240325,164,4,00 08 00 AB,Normal
1597707827.240565,251,8,20 04 EC 20 00 19 38 7E,Normal
1597707827.240768,2B0,6,63 00 00 07 EC 27,Normal
1597707827.241016,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.241226,366,7,21 0E 11 21 21 0B 01,Normal
1597707827.241466,367,8,00 00 00 00 05 00 E5 12,Normal
1597707827.241739,368,8,00 0B 78 00 02 0C 11 44,Normal
1597707827.241947,381,8,80 C8 40 00 00 F7 BC 05,Normal
1597707827.242183,387,8,0D D8 16 D9 00 DB 07 00,Normal
1597707827.242426,394,8,00 20 00 00 E8 03 14 98,Normal
1597707827.24266,260,8,06 21 03 30 FF D0 61 4B,Normal
1597707827.242844,453,5,00 88 90 00 FE,Normal
1597707827.243078,470,8,15 41 05 04 54 50 54 69,Normal
1597707827.243318,48A,8,00 00 81 40 02 02 20 CB,Normal
1597707827.243565,568,8,00 00 00 8D 80 00 00 00,Normal
1597707827.243949,329,8,0F C5 7E 8C 31 2D 01 10,Normal
1597707827.244279,391,8,00 00 00 00 00 00 0C 9F,Normal
1597707827.244443,4F1,4,C0 1A 60 C1,Normal
1597707827.244685,52A,8,0D 00 00 00 02 00 0D A6,Normal
1597707827.244932,58B,8,11 00 00 00 00 00 00 00,Normal
1597707827.245302,220,8,14 04 7A 00 00 3D 10 26,Normal
1597707827.245542,153,8,20 80 10 FF 00 FF E0 8E,Normal
1597707827.245778,340,8,00 00 00 24 66 01 5D 30,Normal
1597707827.24602,42D,8,00 00 00 00 00 D0 07 FA,Normal
1597707827.246269,53E,8,00 00 00 00 08 85 00 00,Normal
1597707827.247017,593,6,00 00 FF FF FF FF,Normal
1597707827.249917,130,8,7C 80 DC 80 00 00 0A 6E,Normal
1597707827.250157,140,8,2C 7F 00 6E 20 00 0A BE,Normal
1597707827.250323,164,4,00 08 02 91,Normal
1597707827.250562,251,8,1F 04 ED 3A 00 18 18 7E,Normal
1597707827.250766,2B0,6,62 00 00 07 ED 50,Normal
1597707827.250996,386,8,6A 41 6D 81 66 01 6A C1,Normal
1597707827.251591,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.251805,366,7,21 0E 11 21 21 0B 01,Normal
1597707827.252043,367,8,00 00 00 00 05 00 E4 12,Normal
1597707827.252279,368,8,00 0B 7B 00 02 0E 11 44,Normal
1597707827.253505,260,8,06 20 02 30 FF D0 61 5C,Normal
1597707827.254168,329,8,0F C5 7E 8C 31 2D 01 10,Normal
1597707827.254694,38D,8,00 00 49 00 E0 7F FE 49,Normal
1597707827.254928,420,8,F0 1E 00 C8 FC 4F 6A 00,Normal
1597707827.255164,421,8,FE 07 00 FF E3 7F 00 BC,Normal
1597707827.255405,153,8,20 80 10 FF 00 FF 00 AE,Normal
1597707827.255641,220,8,12 C4 7A 00 00 3F 10 36,Normal
1597707827.255877,340,8,00 00 00 24 76 01 45 30,Normal
1597707827.256123,389,8,00 00 00 20 00 00 2C 00,Normal
1597707827.256365,47F,8,00 F6 FF FA 00 78 00 A4,Normal
1597707827.25993,130,8,7C 80 F0 80 00 00 0B 70,Normal
1597707827.260168,140,8,90 7F 00 6E 20 00 0B 6F,Normal
1597707827.260336,164,4,00 08 04 DF,Normal
1597707827.260575,251,8,1C 04 EE 1B 00 16 F8 7D,Normal
1597707827.260781,2B0,6,62 00 01 07 CE 7F,Normal
1597707827.261029,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.261243,366,7,21 18 11 20 21 0B 01,Normal
1597707827.261487,367,8,00 00 00 00 05 00 D4 12,Normal
1597707827.26176,368,8,00 0B 7D 00 02 0E 11 44,Normal
1597707827.261973,381,8,80 B0 40 00 00 F8 79 05,Normal
1597707827.262206,387,8,0F DB 19 DC 00 E7 08 00,Normal
1597707827.262446,394,8,00 40 00 00 EB 03 1F 98,Normal
1597707827.262626,453,5,00 88 8F 00 11,Normal
1597707827.262861,470,8,15 41 01 04 54 50 54 AD,Normal
1597707827.263103,490,8,00 00 08 21 00 70 3C 57,Normal
1597707827.263335,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707827.263573,260,8,06 20 02 30 FF D0 5F 6E,Normal
1597707827.263818,500,8,01 07 00 00 0C 00 0E 69,Normal
1597707827.264168,391,8,00 00 00 00 00 00 0D 82,Normal
1597707827.264398,329,8,4A C5 7E 8C 31 2C 01 10,Normal
1597707827.264561,4F1,4,E0 1A 60 D1,Normal
1597707827.265299,220,8,1A 84 7C 00 00 3D 10 4E,Normal
1597707827.265537,153,8,20 80 10 FF 00 FF 10 BE,Normal
1597707827.265776,340,8,00 00 00 24 86 01 CD 30,Normal
1597707827.269932,130,8,78 80 F0 80 00 00 0C 4A,Normal
1597707827.270168,140,8,E0 7F 00 6F 20 00 0C A9,Normal
1597707827.270334,164,4,00 08 06 E5,Normal
1597707827.270571,251,8,19 04 EF F2 00 14 E8 7D,Normal
1597707827.270775,2B0,6,61 00 01 07 EF 5B,Normal
1597707827.271007,386,8,68 81 6E 81 67 41 68 C1,Normal
1597707827.271271,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.271485,366,7,20 1E 11 20 21 0B 01,Normal
1597707827.271758,367,8,00 00 00 00 05 00 BC 12,Normal
1597707827.27197,368,8,00 0B 7E 00 02 18 11 44,Normal
1597707827.272212,479,8,4A 00 00 00 00 00 00 00,Normal
1597707827.273421,260,8,06 20 02 30 FF D0 5F 7D,Normal
1597707827.274102,329,8,4A C5 7E 8C 31 2C 01 10,Normal
1597707827.274695,38D,8,00 00 49 00 E8 7F FE 45,Normal
1597707827.274929,420,8,00 1E 00 C8 FC 4F 6A 00,Normal
1597707827.275165,421,8,FE 07 00 FF E3 7F 00 AD,Normal
1597707827.275406,153,8,20 80 10 FF 00 FF 20 CE,Normal
1597707827.275643,220,8,1C 04 7E 00 00 3D 10 52,Normal
1597707827.27588,340,8,00 00 00 24 96 01 D5 30,Normal
1597707827.276124,389,8,00 00 00 20 00 00 1D 00,Normal
1597707827.27637,47F,8,00 F7 FF FA 00 78 00 E2,Normal
1597707827.276614,484,8,04 00 FC 3E 00 00 FC 3E,Normal
1597707827.279939,130,8,88 80 04 81 00 00 0D 45,Normal
1597707827.280177,140,8,10 80 00 6F 20 00 0D 14,Normal
1597707827.280343,164,4,00 08 08 43,Normal
1597707827.280578,251,8,19 04 F0 64 00 14 28 7E,Normal
1597707827.280784,2B0,6,60 00 01 07 00 38,Normal
1597707827.281028,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.281242,366,7,20 1E 11 20 21 0B 01,Normal
1597707827.281482,367,8,00 00 00 00 05 00 B1 12,Normal
1597707827.281755,368,8,00 0C 00 00 02 1E 11 44,Normal
1597707827.281963,381,8,80 A0 40 00 00 F9 21 05,Normal
1597707827.282193,387,8,13 DE 1C DF 00 F5 09 00,Normal
1597707827.282434,394,8,00 60 00 00 EB 03 1D 98,Normal
1597707827.282605,436,4,00 00 00 04,Normal
1597707827.28279,453,5,00 88 90 00 1E,Normal
1597707827.283026,470,8,15 01 04 04 50 50 54 B1,Normal
1597707827.28327,541,8,03 04 41 80 C0 00 00 04,Normal
1597707827.283508,260,8,06 1F 02 30 FF D0 5F 42,Normal
1597707827.284101,329,8,4A C5 7E 8C 31 2B 01 10,Normal
1597707827.284345,391,8,00 00 00 00 00 00 0E A5,Normal
1597707827.284507,4F1,4,E0 1A 60 E1,Normal
1597707827.28475,52A,8,0D 00 00 00 02 00 0D A6,Normal
1597707827.285306,220,8,1C 44 7F 00 00 3B 10 63,Normal
1597707827.285542,153,8,20 80 10 FF 00 FF 30 DE,Normal
1597707827.285782,340,8,00 00 00 24 A6 01 FD 30,Normal
1597707827.285954,485,4,02 00 00 00,Normal
1597707827.286624,492,8,40 FE 0F 00 00 00 00 C4,Normal
1597707827.287863,043,8,04 10 40 02 20 00 00 30,Normal
1597707827.289941,130,8,90 80 D0 80 00 00 0E 73,Normal
1597707827.290177,140,8,E4 7F 00 6F 20 00 0E FA,Normal
1597707827.290343,164,4,00 08 0A 79,Normal
1597707827.290577,251,8,1D 04 F1 01 00 17 68 7E,Normal
1597707827.290781,2B0,6,5F 00 01 07 D1 8E,Normal
1597707827.291011,386,8,68 C1 6D 81 68 81 69 81,Normal
1597707827.291508,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.291755,366,7,20 26 11 1F 21 0B 01,Normal
1597707827.291963,367,8,00 00 00 00 05 00 A5 12,Normal
1597707827.292201,368,8,00 0C 00 00 02 1E 11 44,Normal
1597707827.292449,4C9,8,00 00 00 00 00 00 00 00,Normal
1597707827.292685,48A,8,00 00 A1 40 02 02 20 0A,Normal
1597707827.293437,260,8,06 1F 02 30 FF D0 5D 53,Normal
1597707827.29373,58B,8,11 00 00 00 00 00 00 00,Normal
1597707827.294118,329,8,4A C5 7E 8C 31 2B 01 10,Normal
1597707827.29449,48C,8,4C 20 02 00 00 00 00 00,Normal
1597707827.29473,38D,8,00 00 49 00 F0 7F FE 51,Normal
1597707827.294967,420,8,10 1E 00 C8 FC 4F 6A 00,Normal
1597707827.295205,421,8,FE 07 00 FF E3 7F 00 9E,Normal
1597707827.295444,153,8,20 80 10 FF 00 FF 40 EE,Normal
1597707827.295689,220,8,1F 04 80 00 00 43 10 7F,Normal
1597707827.295928,340,8,00 00 00 24 B6 01 E5 30,Normal
1597707827.296173,389,8,00 00 00 20 00 00 0E 00,Normal
1597707827.296418,47F,8,00 F8 FF FA 00 78 00 27,Normal
1597707827.299952,130,8,88 80 B8 80 00 00 0F 2C,Normal
1597707827.300188,140,8,84 7F 00 6E 20 00 0F CB,Normal
1597707827.300356,164,4,00 08 0C 37,Normal
1597707827.300593,251,8,22 04 F2 3F 00 1B 68 7E,Normal
1597707827.300795,2B0,6,5E 00 01 07 F2 44,Normal
1597707827.301039,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.301258,366,7,1F 2C 11 1F 21 0B 01,Normal
1597707827.301499,367,8,00 00 00 00 05 00 9D 12,Normal
1597707827.301748,368,8,00 0C 00 00 02 26 11 44,Normal
1597707827.301983,381,8,80 D8 40 00 00 FA 93 05,Normal
1597707827.30222,387,8,16 E1 1F E2 00 02 0A 00,Normal
1597707827.302459,394,8,00 80 00 00 EE 03 18 98,Normal
1597707827.302639,453,5,00 88 8F 00 32,Normal
1597707827.302873,470,8,15 41 05 04 54 50 54 B5,Normal
1597707827.303118,544,8,FF 77 FF FF 00 00 00 00,Normal
1597707827.30336,553,8,00 01 19 02 01 00 80 00,Normal
1597707827.303596,260,8,06 1F 02 30 FF D0 5D 62,Normal
1597707827.304196,391,8,00 00 00 00 00 00 0F B8,Normal
1597707827.304426,329,8,4A C5 7E 8C 31 2B 01 10,Normal
1597707827.304592,4F1,4,C0 1A 60 F1,Normal
1597707827.304832,50C,8,00 0E 00 07 06 10 00 C2,Normal
1597707827.305075,52A,8,0D 00 00 00 02 00 0D A6,Normal
1597707827.305323,5CD,8,00 00 00 00 00 00 00 00,Normal
1597707827.305561,153,8,20 80 10 FF 00 FF 50 FE,Normal
1597707827.305797,220,8,18 64 7F 00 00 47 10 8B,Normal
1597707827.306036,340,8,00 00 00 24 C6 01 AD 30,Normal
1597707827.306208,507,4,00 00 00 01,Normal
1597707827.309964,130,8,80 80 AC 80 00 00 00 1E,Normal
1597707827.310205,140,8,34 7F 00 6E 20 00 00 07,Normal
1597707827.310373,164,4,00 08 0E 0D,Normal
1597707827.310607,251,8,25 04 F3 3C 00 1D 98 7E,Normal
1597707827.310811,2B0,6,5C 00 01 07 C3 C7,Normal
1597707827.311043,386,8,6A 01 6A C1 6A 81 68 81,Normal
1597707827.311262,366,7,1F 2C 11 1F 21 0B 01,Normal
1597707827.311506,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.311754,367,8,00 00 00 00 05 00 86 12,Normal
1597707827.311988,368,8,00 0B 7E 00 02 2C 11 44,Normal
1597707827.312237,44E,8,00 00 00 00 00 00 00 00,Normal
1597707827.312475,490,8,00 00 08 21 00 80 3C B5,Normal
1597707827.312723,49F,8,7F FF 00 00 00 03 00 00,Normal
1597707827.312975,520,8,00 00 00 00 00 00 00 00,Normal
1597707827.313291,572,8,00 00 00 00 00 00 00 00,Normal
1597707827.313532,260,8,06 1F 02 30 FF D0 5D 71,Normal
1597707827.314174,329,8,4A C5 7E 8C 31 2B 01 10,Normal
1597707827.314706,38D,8,00 00 49 00 80 7F FE 19,Normal
1597707827.314954,483,8,13 00 00 00 00 00 00 00,Normal
1597707827.31519,420,8,20 1E 00 C8 FC 4F 6A 00,Normal
1597707827.315429,153,8,20 80 10 FF 00 FF 60 0E,Normal
1597707827.315664,220,8,15 E4 7D 00 00 43 10 90,Normal
1597707827.315905,340,8,00 00 00 24 D6 01 B5 30,Normal
1597707827.316143,421,8,FE 07 00 FF E3 7F 00 70,Normal
1597707827.316388,47F,8,00 F9 FF FA 00 78 00 61,Normal
1597707827.316633,50A,8,0A 00 00 00 00 00 00 00,Normal
1597707827.316884,389,8,00 00 00 20 00 00 E0 00,Normal
1597707827.319966,130,8,88 80 D4 80 00 00 01 16,Normal
1597707827.320206,140,8,F0 7E 00 6E 20 00 01 4A,Normal
1597707827.320376,164,4,00 08 10 66,Normal
1597707827.320611,251,8,26 04 F4 9D 00 1E A8 7E,Normal
1597707827.320811,2B0,6,5B 00 02 07 F4 59,Normal
1597707827.321055,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.321269,366,7,1F 36 11 1F 21 0B 01,Normal
1597707827.321512,367,8,00 00 00 00 05 00 61 12,Normal
1597707827.321749,368,8,00 0B 7B 00 02 2C 11 44,Normal
1597707827.321989,381,8,80 E8 40 00 00 FB E3 05,Normal
1597707827.322222,387,8,19 E4 22 E5 00 0F 0B 00,Normal
1597707827.322459,394,8,00 A0 00 00 EF 03 15 98,Normal
1597707827.322638,453,5,00 88 8F 00 22,Normal
1597707827.322875,470,8,15 41 01 04 54 50 40 B9,Normal
1597707827.323127,559,8,00 00 00 00 00 00 00 00,Normal
1597707827.32347,260,8,06 1E 02 30 FF D0 5D 45,Normal
1597707827.324225,391,8,00 00 00 00 00 00 00 03,Normal
1597707827.324452,329,8,85 C5 7E 8C 31 2B 01 10,Normal
1597707827.324619,4F1,4,80 1A 60 01,Normal
1597707827.3253,220,8,14 A4 7C 00 00 3F 10 AA,Normal
1597707827.325538,153,8,20 80 10 FF 00 FF 70 1E,Normal
1597707827.325775,340,8,00 00 00 24 E6 01 9D 30,Normal
1597707827.329969,130,8,70 80 F4 80 00 00 02 8B,Normal
1597707827.330204,140,8,D8 7E 00 6E 20 00 02 D0,Normal
1597707827.33037,164,4,00 08 12 5C,Normal
1597707827.330604,251,8,22 04 F5 BB 00 1A 68 7E,Normal
1597707827.330806,2B0,6,5A 00 02 07 F5 2E,Normal
1597707827.331039,386,8,68 41 6A C1 69 81 6A 81,Normal
1597707827.331253,366,7,1F 34 11 1E 21 0B 01,Normal
1597707827.331497,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.331745,367,8,00 00 00 00 05 00 50 12,Normal
1597707827.331976,368,8,00 0B 79 00 02 36 11 44,Normal
1597707827.332148,436,4,00 00 00 04,Normal
1597707827.332394,410,8,60 12 40 00 01 00 00 00,Normal
1597707827.333466,260,8,06 1E 02 30 FF D0 5D 54,Normal
1597707827.334153,329,8,85 C5 7E 8C 31 2B 01 10,Normal
1597707827.334705,38D,8,00 00 49 00 88 7F FE 15,Normal
1597707827.334939,420,8,30 1E 00 C8 FC 4F 6A 00,Normal
1597707827.335175,421,8,FE 07 00 FF E3 7F 00 61,Normal
1597707827.335414,153,8,20 80 10 FF 00 FF 80 2E,Normal
1597707827.335647,220,8,19 84 7B 00 00 43 10 B2,Normal
1597707827.335886,340,8,00 00 00 24 F6 01 85 30,Normal
1597707827.33613,389,8,00 00 00 20 00 00 D1 00,Normal
1597707827.336374,47F,8,00 FA FF FA 00 78 00 AB,Normal
1597707827.336547,485,4,02 00 00 00,Normal
1597707827.336789,492,8,40 FE 0F 00 00 00 00 88,Normal
1597707827.339977,130,8,78 80 F8 80 00 00 03 86,Normal
1597707827.340217,140,8,FC 7E 00 6F 20 00 03 56,Normal
1597707827.340386,164,4,00 08 14 12,Normal
1597707827.34062,251,8,1D 04 F6 44 00 16 58 7E,Normal
1597707827.340822,2B0,6,58 00 02 07 E6 10,Normal
1597707827.341066,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.341278,366,7,1F 2A 11 1E 21 0B 01,Normal
1597707827.341519,367,8,00 00 00 00 05 00 45 12,Normal
1597707827.341764,368,8,00 0B 76 00 02 34 11 44,Normal
1597707827.341998,381,8,80 A8 40 00 00 FC 4A 05,Normal
1597707827.342233,387,8,1B E7 25 E8 00 1B 0C 00,Normal
1597707827.342474,394,8,00 C0 00 00 EF 03 13 98,Normal
1597707827.342722,412,8,80 00 00 0C 10 00 00 00,Normal
1597707827.342902,453,5,00 88 8F 00 52,Normal
1597707827.343138,470,8,15 41 05 04 54 50 54 FD,Normal
1597707827.343377,48A,8,00 00 C1 40 02 02 20 54,Normal
1597707827.343625,50E,8,00 00 00 20 0A 00 00 00,Normal
1597707827.343939,568,8,00 00 00 8D 80 00 00 00,Normal
1597707827.344172,260,8,06 1E 02 30 FF D1 5D 62,Normal
1597707827.344416,391,8,00 00 00 00 00 00 01 1E,Normal
1597707827.344578,4F1,4,A0 1A 60 11,Normal
1597707827.344804,329,8,85 C5 7E 8C 31 2B 01 10,Normal
1597707827.34505,58B,8,11 00 00 00 00 00 00 00,Normal
1597707827.345291,220,8,1D 24 7B 00 00 37 10 CA,Normal
1597707827.345531,153,8,20 80 10 FF 00 FF 90 3E,Normal
1597707827.345771,340,8,00 00 00 24 06 01 0D 30,Normal
1597707827.346013,42D,8,00 00 00 00 00 D0 07 FA,Normal
1597707827.346259,484,8,08 00 FC 3E 00 00 FC 3E,Normal
1597707827.346392,4A7,2,01 00,Normal
1597707827.34664,53E,8,00 00 00 00 08 85 00 00,Normal
1597707827.349981,130,8,68 80 FC 80 00 00 04 D9,Normal
1597707827.350217,140,8,24 7F 00 6E 20 00 04 CA,Normal
1597707827.350383,164,4,00 08 16 28,Normal
1597707827.350617,251,8,19 04 F7 85 00 14 68 7E,Normal
1597707827.350817,2B0,6,56 00 02 07 17 64,Normal
1597707827.351047,386,8,66 81 69 C1 68 81 6A 81,Normal
1597707827.351332,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.351544,366,7,1E 24 11 1E 21 0B 01,Normal
1597707827.351788,367,8,00 00 00 00 05 00 3B 12,Normal
1597707827.352023,368,8,00 0B 72 00 02 2A 11 44,Normal
1597707827.352266,4CB,8,80 0A 00 00 00 00 00 00,Normal
1597707827.352515,53B,8,00 00 00 00 00 00 00 00,Normal
1597707827.352765,5A6,8,00 00 00 00 00 00 00 00,Normal
1597707827.353486,260,8,06 1E 02 30 FF D1 5D 71,Normal
1597707827.354154,329,8,85 C5 7E 8C 31 2B 01 10,Normal
1597707827.354714,38D,8,00 00 49 00 90 7F FE 01,Normal
1597707827.354948,420,8,40 1E 00 C8 FC 4F 6A 00,Normal
1597707827.355185,421,8,FE 07 00 FF E3 7F 00 52,Normal
1597707827.355423,153,8,20 80 10 FF 00 FF A0 4E,Normal
1597707827.355655,220,8,1D C4 7B 00 00 3B 10 DE,Normal
1597707827.355895,340,8,00 00 00 24 16 01 15 30,Normal
1597707827.356137,389,8,00 00 00 20 00 00 C2 00,Normal
1597707827.356383,47F,8,00 FB FF FA 00 78 00 ED,Normal
1597707827.35999,130,8,84 80 24 81 00 00 05 D7,Normal
1597707827.360226,140,8,4C 7F 00 6E 20 00 05 B4,Normal
1597707827.360394,164,4,00 08 18 8E,Normal
1597707827.360635,251,8,17 04 F8 3C 00 12 58 7E,Normal
1597707827.360837,2B0,6,55 00 02 07 D8 54,Normal
1597707827.361081,356,8,00 00 00 80 15 00 00 00,Normal
1597707827.361293,366,7,1E 24 11 1E 21 0B 01,Normal
1597707827.361536,367,8,00 00 00 00 05 00 29 12,Normal
1597707827.361779,368,8,00 0B 6F 00 02 24 11 44,Normal
1597707827.362014,381,8,80 90 40 00 00 FD 30 05,Normal
1597707827.362246,387,8,1E EA 28 EB 00 28 0D 00,Normal
1597707827.362487,394,8,00 E0 00 00 ED 03 13 98,Normal
1597707827.362665,453,5,00 88 8F 00 42,Normal
1597707827.362901,470,8,15 41 01 04 54 50 54 41,Normal
1597707827.363141,490,8,00 00 08 21 00 90 3C 01,Normal
1597707827.363374,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707827.363622,4A9,8,00 00 00 00 00 00 00 00,Normal
1597707827.363868,500,8,01 07 00 00 0C 00 00 CF,Normal
1597707827.364118,53F,8,00 00 00 00 00 00 00 00,Normal
1597707827.364363,391,8,00 00 00 00 00 00 02 39,Normal
1597707827.364595,260,8,06 1E 02 30 FF D1 5D 44,Normal
1597707827.364821,329,8,85 C5 7E 8C 31 2B 02 10,Normal
1597707827.364984,4F1,4,A0 1A 60 21,Normal
1597707827.365292,220,8,1E 64 7C 00 00 33 10 E8,Normal
1597707827.365532,153,8,20 80 10 FF 00 FF B0 5E,Normal
1597707827.365772,340,8,00 00 00 24 26 01 3D 30,Normal
1597707827.369993,130,8,88 80 10 81 00 00 06 D1,Normal
1597707827.370228,140,8,68 7F 00 6E 20 00 06 95,Normal
1597707827.370394,164,4,00 08 1A B4,Normal
1597707827.37063,251,8,16 04 F9 F2 00 11 78 7E,Normal
1597707827.370834,2B0,6,53 00 03 07 B9 33,Normal
1597707827.371064,386,8,65 C1 68 C1 67 41 6A C1,Normal
1597707827.371276,366,7,1E 18 11 1E 21 0B 01,Normal
1597707827.371525,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.371772,367,8,00 00 00 00 05 00 03 12,Normal
1597707827.372003,368,8,00 0B 6B 00 02 24 11 44,Normal
1597707827.372247,479,8,4A 00 00 00 00 00 00 00,Normal
1597707827.373356,260,8,06 1E 02 30 FF D1 5F 51,Normal
1597707827.374222,329,8,85 C5 7E 8C 31 2B 02 10,Normal
1597707827.374712,38D,8,00 00 49 00 98 7F FE 0D,Normal
1597707827.374946,420,8,50 1E 00 C8 FC 4F 6A 00,Normal
1597707827.375187,421,8,FE 07 00 FF E3 7F 00 43,Normal
1597707827.375429,389,8,00 00 00 20 00 00 B3 00,Normal
1597707827.375669,153,8,20 80 10 FF 00 FF C0 6E,Normal
1597707827.375913,220,8,23 04 7D 00 00 41 10 FC,Normal
1597707827.376151,340,8,00 00 00 24 36 01 25 30,Normal
1597707827.376396,47F,8,00 FC FF FA 00 78 00 22,Normal
1597707827.380006,130,8,A4 80 E0 80 00 00 07 16,Normal
1597707827.380243,140,8,54 7F 00 6F 20 00 07 78,Normal
1597707827.380411,164,4,00 08 1C FA,Normal
1597707827.380651,251,8,15 04 FA 24 00 10 78 7E,Normal
1597707827.380853,2B0,6,51 00 03 07 AA 0D,Normal
1597707827.381102,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.381314,366,7,1E 12 11 1E 21 0B 01,Normal
1597707827.381554,367,8,00 00 00 00 05 00 F1 11,Normal
1597707827.381798,368,8,00 0B 67 00 02 18 11 44,Normal
1597707827.382033,381,8,80 80 40 00 00 FE F0 05,Normal
1597707827.382269,387,8,21 ED 2B EE 00 35 0E 00,Normal
1597707827.382509,394,8,00 00 00 00 EB 03 13 98,Normal
1597707827.382681,436,4,00 00 00 04,Normal
1597707827.382861,453,5,00 88 90 00 6D,Normal
1597707827.383096,470,8,15 01 04 04 50 51 54 45,Normal
1597707827.38334,541,8,03 04 41 80 C0 00 00 04,Normal
1597707827.383572,260,8,06 21 1B 30 FF D1 5F 62,Normal
1597707827.38408,329,8,D6 C5 7E 8C 31 2B 04 10,Normal
1597707827.384324,391,8,00 00 00 00 00 00 03 24,Normal
1597707827.384489,4F1,4,80 1A 60 31,Normal
1597707827.385307,220,8,20 64 7D 00 00 43 10 0D,Normal
1597707827.38555,153,8,20 80 10 FF 00 FF D0 7E,Normal
1597707827.385788,340,8,00 00 00 24 46 01 6D 30,Normal
1597707827.38596,485,4,02 00 00 00,Normal
1597707827.386644,492,8,40 FE 0F 00 00 00 00 4C,Normal
1597707827.390003,130,8,94 80 84 80 00 00 08 90,Normal
1597707827.390243,140,8,70 7C 00 6E 20 00 08 92,Normal
1597707827.390413,164,4,00 08 1E C0,Normal
1597707827.390649,251,8,0F 04 FB ED 00 0B 38 7E,Normal
1597707827.390848,2B0,6,4F 00 03 07 4B 5A,Normal
1597707827.391057,366,7,1E 12 11 21 21 0B 01,Normal
1597707827.391298,367,8,00 00 00 00 05 00 ED 11,Normal
1597707827.391536,368,8,00 0B 64 00 02 12 11 44,Normal
1597707827.391773,386,8,66 01 68 01 5A C1 58 81,Normal
1597707827.392043,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.393533,260,8,06 21 1B 30 FF D0 5F 72,Normal
1597707827.393769,48A,8,00 00 E1 40 02 02 20 95,Normal
1597707827.394163,329,8,D6 C5 7E 8C 31 2B 06 10,Normal
1597707827.39471,58B,8,11 00 00 00 00 00 00 00,Normal
1597707827.394948,38D,8,00 00 49 00 A0 7F FE 29,Normal
1597707827.39518,420,8,60 1E 00 C8 FC 4F 6A 00,Normal
1597707827.395421,153,8,20 80 10 FF 00 FF E0 8E,Normal
1597707827.395657,220,8,1A 24 7D 00 00 51 10 15,Normal
1597707827.395899,340,8,00 00 00 24 56 01 75 30,Normal
1597707827.396137,421,8,FE 07 00 FF E3 7F 00 34,Normal
1597707827.396383,389,8,00 00 00 20 00 00 A4 00,Normal
1597707827.396627,47F,8,00 FD FF FA 00 78 00 64,Normal
1597707827.400018,130,8,84 80 18 81 00 00 09 A6,Normal
1597707827.400256,140,8,40 78 00 6E 20 00 09 5C,Normal
1597707827.400426,164,4,00 08 00 AB,Normal
1597707827.400661,251,8,0D 04 FC 8D 00 0A 68 7E,Normal
1597707827.400861,2B0,6,4D 00 03 07 1C 03,Normal
1597707827.401109,356,8,00 00 00 80 1F 00 00 00,Normal
1597707827.401321,366,7,1E 06 11 21 21 0B 01,Normal
1597707827.401566,367,8,00 00 00 00 05 00 EC 11,Normal
